iShares Japan Large-Cap ETF
Inception Date,"Oct 23, 2001"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$83,109,145"
Shares Outstanding,"1,500,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"6806","HIROSE ELECTRIC LTD","JP3799000009","6428725","0.1445","Information Technology","Equity","Japan","$119,201","1,050","113.52","Tokyo Stock Exchange","USD","JPY","125.00","119,200.77"
"4185","JSR CORP","JP3385980002","6470986","0.1298","Materials","Equity","Japan","$107,124","6,500","16.48","Tokyo Stock Exchange","USD","JPY","125.00","107,124.28"
"9831","YAMADA DENKI CO LTD","JP3939000000","6985026","0.1287","Consumer Discretionary","Equity","Japan","$106,180","28,000","3.79","Tokyo Stock Exchange","USD","JPY","125.00","106,180.25"
"5901","TOYO SEIKAN HLDG LTD","JP3613400005","6900267","0.1082","Materials","Equity","Japan","$89,280","5,500","16.23","Tokyo Stock Exchange","USD","JPY","125.00","89,279.57"
"JPY","JPY CASH","-","-","0.0977","Cash and/or Derivatives","Cash","Japan","$80,629","10,078,263","0.80","-","USD","JPY","125.00","80,629.33"
"6460","SEGA SAMMY HOLDINGS INC","JP3419050004","B02RK08","0.0924","Consumer Discretionary","Equity","Japan","$76,235","6,500","11.73","Tokyo Stock Exchange","USD","JPY","125.00","76,235.05"
"6753","SHARP CORP","JP3359600008","6800602","0.0917","Consumer Discretionary","Equity","Japan","$75,683","55,000","1.38","Tokyo Stock Exchange","USD","JPY","125.00","75,683.03"
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","US0669224778","-","0.0425","Cash and/or Derivatives","Money Market","United States","$35,051","35,051","1.00","-","USD","USD","1.00","35,050.92"
"USD","USD CASH","-","-","-0.0461","Cash and/or Derivatives","Cash","United States","-$38,041","-38,041","100.00","-","USD","USD","1.00","-38,040.71"
 
