iShares Russell 1000 Growth ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$30,179,786,418"
Shares Outstanding,"299,300,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Market Value,Shares,Price,Exchange,Notional Value
"FBHS","FORTUNE BRANDS HOME & SECURITY INC","US34964C1062","B3MC7D6","0.0243","Industrials","Equity","$7,423,441","156,053","47.57","New York Stock Exchange Inc.","7,423,441.21"
"SMG","SCOTTS MIRACLE-GRO CO.","US8101861065","2781518","0.0241","Materials","Equity","$7,374,398","113,278","65.10","New York Stock Exchange Inc.","7,374,397.80"
"SPB","SPECTRUM BRANDS HOLDINGS INC","US84763R1014","B3MYPN8","0.0239","Consumer Staples","Equity","$7,300,466","70,693","103.27","New York Stock Exchange Inc.","7,300,466.11"
"CAG","CONAGRA FOODS INC","US2058871029","2215460","0.0238","Consumer Staples","Equity","$7,268,832","162,432","44.75","New York Stock Exchange Inc.","7,268,832.00"
"THO","THOR INDUSTRIES INC.","US8851601018","2889876","0.0234","Consumer Discretionary","Equity","$7,162,128","127,440","56.20","New York Stock Exchange Inc.","7,162,128.00"
"BAH","BOOZ ALLEN HAMILTON","US0995021062","B5367T7","0.0234","Information Technology","Equity","$7,140,964","263,407","27.11","New York Stock Exchange Inc.","7,140,963.77"
"XLNX","XILINX INC","US9839191015","2985677","0.0234","Information Technology","Equity","$7,137,951","167,126","42.71","NASDAQ","7,137,951.46"
"IRM","IRON MOUNTAIN INC","US46284V1017","BVFTF03","0.0225","Financials","Equity","$6,881,966","230,861","29.81","New York Stock Exchange Inc.","6,881,966.41"
"CST","CST BRANDS INC.","US12646R1059","B9GD0X8","0.0220","Consumer Discretionary","Equity","$6,724,507","177,897","37.80","New York Stock Exchange Inc.","6,724,506.60"
"GNTX","GENTEX CORP","US3719011096","2366799","0.0219","Consumer Discretionary","Equity","$6,693,738","411,416","16.27","NASDAQ","6,693,738.32"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","US9139031002","2923785","0.0218","Health Care","Equity","$6,655,991","46,235","143.96","New York Stock Exchange Inc.","6,655,990.60"
"HUN","HUNTSMAN CORP.","US4470111075","B0650B9","0.0217","Materials","Equity","$6,619,690","363,320","18.22","New York Stock Exchange Inc.","6,619,690.40"
"RLGY","REALOGY HOLDINGS CORP.","US75605Y1064","B5T0CW1","0.0216","Financials","Equity","$6,615,956","149,176","44.35","New York Stock Exchange Inc.","6,615,955.60"
"PDCO","PATTERSON COMPANIES INC","US7033951036","2672689","0.0216","Health Care","Equity","$6,603,424","131,726","50.13","NASDAQ","6,603,424.38"
"BRKR","BRUKER CORP.","US1167941087","2616137","0.0216","Health Care","Equity","$6,598,826","310,533","21.25","NASDAQ","6,598,826.25"
"GRPN","GROUPON INC.","US3994731079","B77D163","0.0216","Consumer Discretionary","Equity","$6,593,157","1,385,117","4.76","NASDAQ","6,593,156.92"
"COTY","COTY INC CLASS A","US2220702037","BBBSMJ2","0.0216","Consumer Staples","Equity","$6,588,733","232,653","28.32","New York Stock Exchange Inc.","6,588,732.96"
"HCA","HCA HOLDINGS INC","US40412C1018","B4MGBG6","0.0211","Health Care","Equity","$6,453,956","69,954","92.26","New York Stock Exchange Inc.","6,453,956.04"
"TOL","TOLL BROTHERS INC","US8894781033","2896092","0.0210","Consumer Discretionary","Equity","$6,415,360","171,442","37.42","New York Stock Exchange Inc.","6,415,359.64"
"CVA","COVANTA HOLDING CORP.","US22282E1029","2255778","0.0208","Industrials","Equity","$6,346,691","320,055","19.83","New York Stock Exchange Inc.","6,346,690.65"
"PBYI","PUMA BIOTECHNOLOGY INC","US74587V1070","B7F2TY6","0.0206","Health Care","Equity","$6,311,272","69,962","90.21","New York Stock Exchange Inc.","6,311,272.02"
"FOSL","FOSSIL GROUP INC","US34988V1061","BBGT609","0.0201","Consumer Discretionary","Equity","$6,156,546","96,181","64.01","NASDAQ","6,156,545.81"
"SLGN","SILGAN HOLDINGS INC.","US8270481091","2809324","0.0198","Materials","Equity","$6,065,546","113,587","53.40","NASDAQ","6,065,545.80"
"TRGP","TARGA RESOURCES CORP.","US87612G1013","B55PZY3","0.0197","Energy","Equity","$6,015,130","76,470","78.66","New York Stock Exchange Inc.","6,015,130.20"
"HHC","HOWARD HUGHES CORP.","US44267D1072","B5VR4H9","0.0195","Financials","Equity","$5,973,669","44,844","133.21","New York Stock Exchange Inc.","5,973,669.24"
"D","DOMINION RESOURCES INC","US25746U1097","2542049","0.0193","Utilities","Equity","$5,905,995","82,996","71.16","New York Stock Exchange Inc.","5,905,995.36"
"MPC","MARATHON PETROLEUM CORP","US56585A1025","B3K3L40","0.0193","Energy","Equity","$5,889,246","113,956","51.68","New York Stock Exchange Inc.","5,889,246.08"
"ERIE","ERIE INDEMNITY CO. CL A","US29530P1021","2311711","0.0191","Financials","Equity","$5,849,392","67,882","86.17","NASDAQ","5,849,391.94"
"IVZ","INVESCO LTD","BMG491BT1088","B28XP76","0.0191","Financials","Equity","$5,831,576","150,570","38.73","New York Stock Exchange Inc.","5,831,576.10"
"BRCM","BROADCOM CORP CLASS A","US1113201073","2235822","0.0186","Information Technology","Equity","$5,693,167","112,803","50.47","NASDAQ","5,693,167.41"
"CACC","CREDIT ACCEPTANCE CORP.","US2253101016","2232050","0.0185","Financials","Equity","$5,660,825","23,769","238.16","NASDAQ","5,660,825.04"
"XRAY","DENTSPLY INTERNATIONAL INC","US2490301072","2364339","0.0185","Health Care","Equity","$5,650,547","100,116","56.44","NASDAQ","5,650,547.04"
"WM","WASTE MANAGEMENT INC","US94106L1098","2937667","0.0182","Industrials","Equity","$5,550,096","107,560","51.60","New York Stock Exchange Inc.","5,550,096.00"
"JNPR","JUNIPER NETWORKS INC","US48203R1041","2431846","0.0181","Information Technology","Equity","$5,522,169","195,475","28.25","New York Stock Exchange Inc.","5,522,168.75"
"CLH","CLEAN HARBORS INC.","US1844961078","2202473","0.0180","Industrials","Equity","$5,507,012","110,939","49.64","New York Stock Exchange Inc.","5,507,011.96"
"ITC","ITC HOLDINGS CORP.","US4656851056","B0F7FR7","0.0176","Utilities","Equity","$5,364,797","160,191","33.49","New York Stock Exchange Inc.","5,364,796.59"
"Z","ZILLOW GROUP INC CLASS A","US98954M1018","BVYJBR3","0.0174","Information Technology","Equity","$5,327,722","73,567","72.42","NASDAQ","5,327,722.14"
"KAR","KAR AUCTION SERVICES INC.","US48238T1097","B4Y1MH7","0.0172","Industrials","Equity","$5,247,103","133,209","39.39","New York Stock Exchange Inc.","5,247,102.51"
"VEEV","VEEVA SYSTEMS INC CLASS A","US9224751084","BFH3N85","0.0172","Health Care","Equity","$5,245,528","198,619","26.41","New York Stock Exchange Inc.","5,245,527.79"
"DRI","DARDEN RESTAURANTS INC","US2371941053","2289874","0.0172","Consumer Discretionary","Equity","$5,245,423","70,023","74.91","New York Stock Exchange Inc.","5,245,422.93"
"RRD","RR DONNELLEY AND SONS","US2578671016","2276605","0.0170","Industrials","Equity","$5,200,804","306,290","16.98","NASDAQ","5,200,804.20"
"BSX","BOSTON SCIENTIFIC CORP","US1011371077","2113434","0.0169","Health Care","Equity","$5,168,086","292,478","17.67","New York Stock Exchange Inc.","5,168,086.26"
"OHI","OMEGA HEALTHCARE INVESTORS REIT IN","US6819361006","2043274","0.0165","Financials","Equity","$5,034,471","138,997","36.22","New York Stock Exchange Inc.","5,034,471.34"
"CHH","CHOICE HOTELS INTERNATIONAL INC.","US1699051066","2106780","0.0159","Consumer Discretionary","Equity","$4,848,840","99,138","48.91","New York Stock Exchange Inc.","4,848,839.58"
"LVLT","LEVEL COMMUNICATIONS INC","US52729N3089","B5LL299","0.0158","Telecommunications","Equity","$4,843,753","96,259","50.32","New York Stock Exchange Inc.","4,843,752.88"
"HRS","HARRIS CORP","US4138751056","2412001","0.0158","Information Technology","Equity","$4,824,374","58,083","83.06","New York Stock Exchange Inc.","4,824,373.98"
"TECH","BIO TECHNE CORP","US09073M1045","BSHZ3Q0","0.0156","Health Care","Equity","$4,765,362","42,908","111.06","NASDAQ","4,765,362.48"
"YELP","YELP INC CLASS A","US9858171054","B7KCD72","0.0155","Information Technology","Equity","$4,745,992","181,630","26.13","New York Stock Exchange Inc.","4,745,991.90"
"VMC","VULCAN MATERIALS","US9291601097","2931205","0.0155","Materials","Equity","$4,735,001","48,599","97.43","New York Stock Exchange Inc.","4,735,000.57"
"WRK","WESTROCK","US96145D1054","BYR0914","0.0154","Materials","Equity","$4,721,938","75,250","62.75","New York Stock Exchange Inc.","4,721,937.50"
"TCO","TAUBMAN CENTERS REIT INC","US8766641034","2872252","0.0154","Financials","Equity","$4,699,417","63,695","73.78","New York Stock Exchange Inc.","4,699,417.10"
"MORN","MORNINGSTAR INC.","US6177001095","B081VR8","0.0153","Consumer Discretionary","Equity","$4,663,959","53,875","86.57","NASDAQ","4,663,958.75"
"APAM","ARTISAN PARTNERS ASSET MANAGEMENT","US04316A1088","B8FW545","0.0152","Financials","Equity","$4,651,446","99,305","46.84","New York Stock Exchange Inc.","4,651,446.20"
"RGC","REGAL ENTERTAINMENT GROUP","US7587661098","2866824","0.0150","Consumer Discretionary","Equity","$4,600,024","231,506","19.87","New York Stock Exchange Inc.","4,600,024.22"
"MU","MICRON TECHNOLOGY INC","US5951121038","2588184","0.0148","Information Technology","Equity","$4,518,904","238,969","18.91","NASDAQ","4,518,903.79"
"PBI","PITNEY BOWES INC","US7244791007","2690506","0.0148","Industrials","Equity","$4,513,989","218,278","20.68","New York Stock Exchange Inc.","4,513,989.04"
"MLM","MARTIN MARIETTA MATERIALS INC.","US5732841060","2572079","0.0147","Materials","Equity","$4,492,547","26,405","170.14","New York Stock Exchange Inc.","4,492,546.70"
"MIK","MICHAELS COMPANIES INC","US59408Q1067","BNG83R6","0.0146","Consumer Discretionary","Equity","$4,476,524","175,275","25.54","NASDAQ","4,476,523.50"
"ANSS","ANSYS INC","US03662Q1058","2045623","0.0146","Information Technology","Equity","$4,461,625","47,454","94.02","NASDAQ","4,461,625.08"
"TW","TOWERS WATSON","US8918941076","B5VW407","0.0146","Industrials","Equity","$4,451,354","34,520","128.95","NASDAQ","4,451,354.00"
"CLGX","CORELOGIC INC.","US21871D1037","B5541Y2","0.0144","Information Technology","Equity","$4,416,005","113,289","38.98","New York Stock Exchange Inc.","4,416,005.22"
"ARG","AIRGAS INC","US0093631028","2011561","0.0144","Materials","Equity","$4,401,200","42,755","102.94","New York Stock Exchange Inc.","4,401,199.70"
"LM","LEGG MASON INC","US5249011058","2510615","0.0143","Financials","Equity","$4,375,481","89,332","48.98","New York Stock Exchange Inc.","4,375,481.36"
"GWR","GENESEE & WYOMING INC. CL A","US3715591059","2374060","0.0138","Industrials","Equity","$4,232,276","57,905","73.09","New York Stock Exchange Inc.","4,232,276.45"
"SWK","STANLEY BLACK & DECKER INC","US8545021011","B3Q2FJ4","0.0136","Industrials","Equity","$4,165,824","39,569","105.28","New York Stock Exchange Inc.","4,165,824.32"
"COMM","COMMSCOPE HOLDING INC","US20337X1090","BFRBX34","0.0134","Information Technology","Equity","$4,112,564","130,392","31.54","NASDAQ","4,112,563.68"
"CSL","CARLISLE COS.","US1423391002","2176318","0.0134","Industrials","Equity","$4,087,600","39,697","102.97","New York Stock Exchange Inc.","4,087,600.09"
"HFC","HOLLYFRONTIER CORP","US4361061082","B5VX1H6","0.0131","Energy","Equity","$4,015,549","81,155","49.48","New York Stock Exchange Inc.","4,015,549.40"
"AWI","ARMSTRONG WORLD INDUSTRIES INC.","US04247X1028","B1FT462","0.0129","Industrials","Equity","$3,938,917","68,754","57.29","New York Stock Exchange Inc.","3,938,916.66"
"MRD","MEMORIAL RESOURCE DEVELOPMENT CORP","US58605Q1094","BMSKRF9","0.0127","Energy","Equity","$3,882,219","230,947","16.81","NASDAQ","3,882,219.07"
"WY","WEYERHAEUSER REIT","US9621661043","2958936","0.0125","Financials","Equity","$3,834,587","124,540","30.79","New York Stock Exchange Inc.","3,834,586.60"
"PINC","PREMIER INC CLASS A","US74051N1028","BDZDRC5","0.0123","Health Care","Equity","$3,750,183","105,224","35.64","NASDAQ","3,750,183.36"
"DNB","DUN & BRADSTREET CORP","US26483E1001","2636254","0.0122","Industrials","Equity","$3,742,723","29,832","125.46","New York Stock Exchange Inc.","3,742,722.72"
"MKL","MARKEL CORP","US5705351048","2566436","0.0118","Financials","Equity","$3,596,775","4,030","892.50","New York Stock Exchange Inc.","3,596,775.00"
"KING","KING DIGITAL ENTERTAINMENT ORD","IE00BKJ9QQ58","BKJ9QQ5","0.0117","Information Technology","Equity","$3,566,232","224,857","15.86","New York Stock Exchange Inc.","3,566,232.02"
"UHAL","AMERCO","US0235861004","2028174","0.0116","Industrials","Equity","$3,535,371","9,793","361.01","NASDAQ","3,535,370.93"
"COH","COACH INC","US1897541041","2646015","0.0112","Consumer Discretionary","Equity","$3,432,520","108,179","31.73","New York Stock Exchange Inc.","3,432,519.67"
"BKD","BROOKDALE SENIOR LIVING INC.","US1124631045","B0PZN33","0.0110","Health Care","Equity","$3,352,234","111,259","30.13","New York Stock Exchange Inc.","3,352,233.67"
"IGT","INTERNATIONAL GAME TECHNOLOGY PLC","GB00BVG7F061","BVG7F06","0.0110","Consumer Discretionary","Equity","$3,347,761","177,224","18.89","New York Stock Exchange Inc.","3,347,761.36"
"STAY","EXTENDED STAY AMERICA UNITS INC","US30224P2002","BGH3F75","0.0104","Consumer Discretionary","Equity","$3,164,783","167,007","18.95","New York Stock Exchange Inc.","3,164,782.65"
"BLD","TOPBUILD CORP","US89055F1030","BZ0P3W2","0.0102","Consumer Discretionary","Equity","$3,108,956","108,326","28.70","New York Stock Exchange Inc.","3,108,956.20"
"IR","INGERSOLL-RAND PLC","IE00B6330302","B633030","0.0102","Industrials","Equity","$3,108,326","51,840","59.96","New York Stock Exchange Inc.","3,108,326.40"
"ZBH","ZIMMER BIOMET HOLDINGS INC","US98956P1021","2783815","0.0100","Health Care","Equity","$3,069,550","29,549","103.88","New York Stock Exchange Inc.","3,069,550.12"
"PPS","POST PROPERTIES INC.","US7374641071","2705262","0.0096","Financials","Equity","$2,938,079","51,473","57.08","New York Stock Exchange Inc.","2,938,078.84"
"WHR","WHIRLPOOL CORP","US9633201069","2960384","0.0095","Consumer Discretionary","Equity","$2,906,952","16,722","173.84","New York Stock Exchange Inc.","2,906,952.48"
"MSM","MSC INDUSTRIAL DIRECT CO. CL A","US5535301064","2567655","0.0094","Industrials","Equity","$2,881,420","40,877","70.49","New York Stock Exchange Inc.","2,881,419.73"
"SCCO","SOUTHERN COPPER CORP","US84265V1052","2823777","0.0094","Materials","Equity","$2,872,152","104,366","27.52","New York Stock Exchange Inc.","2,872,152.32"
"LUK","LEUCADIA CORP","US5272881047","2513012","0.0093","Financials","Equity","$2,837,606","123,160","23.04","New York Stock Exchange Inc.","2,837,606.40"
"LC","LENDINGCLUB CORP","US52603A1097","BRYFYB8","0.0088","Information Technology","Equity","$2,688,494","186,701","14.40","New York Stock Exchange Inc.","2,688,494.40"
"AWAY","HOMEAWAY INC.","US43739Q1004","B54YZ85","0.0087","Information Technology","Equity","$2,647,568","85,213","31.07","NASDAQ","2,647,567.91"
"PWR","QUANTA SERVICES INC.","US74762E1029","2150204","0.0086","Industrials","Equity","$2,617,161","113,248","23.11","New York Stock Exchange Inc.","2,617,161.28"
"PKI","PERKINELMER INC.","US7140461093","2305844","0.0085","Health Care","Equity","$2,592,980","49,063","52.85","New York Stock Exchange Inc.","2,592,979.55"
"ESRT","EMPIRE STATE REALTY REIT CLASS A I","US2921041065","BF321D7","0.0085","Financials","Equity","$2,587,714","146,779","17.63","New York Stock Exchange Inc.","2,587,713.77"
"CLR","CONTINENTAL RESOURCES INC","US2120151012","B1XGWS3","0.0083","Energy","Equity","$2,524,245","78,858","32.01","New York Stock Exchange Inc.","2,524,244.58"
"HNT","HEALTH NET INC.","US42222G1085","2418623","0.0080","Health Care","Equity","$2,457,330","35,598","69.03","New York Stock Exchange Inc.","2,457,329.94"
"PAG","PENSKE AUTOMOTIVE GROUP INC.","US70959W1036","2943523","0.0079","Consumer Discretionary","Equity","$2,419,392","44,630","54.21","New York Stock Exchange Inc.","2,419,392.30"
"MDRX","ALLSCRIPTS HEALTHCARE SOLUTIONS IN","US01988P1084","2710039","0.0075","Health Care","Equity","$2,285,569","157,300","14.53","NASDAQ","2,285,569.00"
"CVC","CABLEVISION SYSTEMS CORP CLASS A","US12686C1099","2162243","0.0074","Consumer Discretionary","Equity","$2,251,525","81,577","27.60","New York Stock Exchange Inc.","2,251,525.20"
"HUB.B","HUBBELL INC. CL B","US4435102011","2442291","0.0073","Industrials","Equity","$2,245,013","21,377","105.02","New York Stock Exchange Inc.","2,245,012.54"
"INGR","INGREDION INC","US4571871023","B7K24P7","0.0073","Consumer Staples","Equity","$2,232,182","24,516","91.05","New York Stock Exchange Inc.","2,232,181.80"
"ATR","APTARGROUP INC.","US0383361039","2045247","0.0073","Materials","Equity","$2,227,586","32,373","68.81","New York Stock Exchange Inc.","2,227,586.13"
"ALLY","ALLY FINANCIAL INC","US02005N1000","B72XK05","0.0073","Financials","Equity","$2,227,602","99,669","22.35","New York Stock Exchange Inc.","2,227,602.15"
"CC","CHEMOURS","US1638511089","BZ0CTP8","0.0072","Materials","Equity","$2,212,476","233,630","9.47","New York Stock Exchange Inc.","2,212,476.10"
"ODP","OFFICE DEPOT INC","US6762201068","2655981","0.0070","Consumer Discretionary","Equity","$2,123,113","270,978","7.84","NASDAQ","2,123,112.63"
"TSO","TESORO CORP.","US8816091016","2884569","0.0069","Energy","Equity","$2,107,912","21,483","98.12","New York Stock Exchange Inc.","2,107,911.96"
"CPN","CALPINE CORP","US1313473043","B2NKK22","0.0068","Utilities","Equity","$2,078,865","120,794","17.21","New York Stock Exchange Inc.","2,078,864.74"
"ASH","ASHLAND INC","US0442091049","B0BVFJ5","0.0068","Materials","Equity","$2,064,595","17,953","115.00","New York Stock Exchange Inc.","2,064,595.00"
"JBL","JABIL CIRCUIT INC","US4663131039","2471789","0.0067","Information Technology","Equity","$2,039,224","100,802","20.23","New York Stock Exchange Inc.","2,039,224.46"
"CE","CELANESE CORP SERIES A","US1508701034","B05MZT4","0.0066","Materials","Equity","$2,000,814","30,426","65.76","New York Stock Exchange Inc.","2,000,813.76"
"NATI","NATIONAL INSTRUMENTS CORP.","US6365181022","2645078","0.0065","Information Technology","Equity","$1,985,896","69,195","28.70","NASDAQ","1,985,896.50"
"OII","OCEANEERING INTERNATIONAL INC","US6752321025","2655583","0.0065","Energy","Equity","$1,985,232","48,326","41.08","New York Stock Exchange Inc.","1,985,232.08"
"MGM","MGM RESORTS INTERNATIONAL","US5529531015","2547419","0.0064","Consumer Discretionary","Equity","$1,949,770","87,199","22.36","New York Stock Exchange Inc.","1,949,769.64"
"GDDY","GODADDY INC CLASS A","US3802371076","BWFRFC6","0.0064","Information Technology","Equity","$1,945,315","66,010","29.47","New York Stock Exchange Inc.","1,945,314.70"
"ARRS","ARRIS GROUP INC.","US04270V1061","B9SMM04","0.0061","Information Technology","Equity","$1,855,456","63,543","29.20","NASDAQ","1,855,455.60"
"INOV","INOVALON HOLDINGS INC CLASS A","US45781D1019","BVV9XH0","0.0059","Health Care","Equity","$1,801,724","70,934","25.40","NASDAQ","1,801,723.60"
"TSN","TYSON FOODS INC CLASS A","US9024941034","2909730","0.0057","Consumer Staples","Equity","$1,740,497","42,041","41.40","New York Stock Exchange Inc.","1,740,497.40"
"BKFS","BLACK KNIGHT FINANCIAL SERVICES IN","US09214X1000","BXP2BR5","0.0057","Information Technology","Equity","$1,737,817","50,754","34.24","New York Stock Exchange Inc.","1,737,816.96"
"ACM","AECOM","US00766T1007","B1VZ431","0.0055","Industrials","Equity","$1,694,507","55,503","30.53","New York Stock Exchange Inc.","1,694,506.59"
"SNPS","SYNOPSYS INC","US8716071076","2867719","0.0053","Information Technology","Equity","$1,633,192","31,651","51.60","NASDAQ","1,633,191.60"
"TK","TEEKAY CORP","MHY8564W1030","2933795","0.0053","Energy","Equity","$1,629,449","50,604","32.20","New York Stock Exchange Inc.","1,629,448.80"
"STLD","STEEL DYNAMICS INC.","US8581191009","2849472","0.0052","Materials","Equity","$1,600,083","75,086","21.31","NASDAQ","1,600,082.66"
"JUNO","JUNO THERAPEUTICS INC","US48205A1097","BTF8LD1","0.0051","Health Care","Equity","$1,557,518","33,373","46.67","NASDAQ","1,557,517.91"
"VIA","VIACOM INC. CL A","US92553P1021","B0SRLD2","0.0049","Consumer Discretionary","Equity","$1,492,488","28,885","51.67","NASDAQ","1,492,487.95"
"INT","WORLD FUEL SERVICES CORP.","US9814751064","2469450","0.0048","Energy","Equity","$1,478,652","36,537","40.47","New York Stock Exchange Inc.","1,478,652.39"
"BWXT","BWX TECHNOLOGIES INC","US05605H1005","BZ0W624","0.0048","Industrials","Equity","$1,480,934","59,547","24.87","New York Stock Exchange Inc.","1,480,933.89"
"CYT","CYTEC INDUSTRIES INC","US2328201007","2242952","0.0048","Materials","Equity","$1,451,055","19,556","74.20","New York Stock Exchange Inc.","1,451,055.20"
"PAH","PLATFORM SPECIALTY PRODUCTS CORP","US72766Q1058","BJ62YZ5","0.0046","Materials","Equity","$1,416,679","60,387","23.46","New York Stock Exchange Inc.","1,416,679.02"
"NUS","NU SKIN ENTERPRISES INC CLASS A","US67018T1051","2616870","0.0046","Consumer Staples","Equity","$1,399,500","34,445","40.63","New York Stock Exchange Inc.","1,399,500.35"
"DDD","3D SYSTEMS CORP","US88554D2053","2889768","0.0044","Information Technology","Equity","$1,342,516","114,745","11.70","New York Stock Exchange Inc.","1,342,516.50"
"BMS","BEMIS INC","US0814371052","2090173","0.0044","Materials","Equity","$1,335,033","29,707","44.94","New York Stock Exchange Inc.","1,335,032.58"
"RRC","RANGE RESOURCES CORP","US75281A1097","2523334","0.0037","Energy","Equity","$1,138,103","31,198","36.48","New York Stock Exchange Inc.","1,138,103.04"
"RL","RALPH LAUREN CORPORATION","US7512121010","B4V9661","0.0037","Consumer Discretionary","Equity","$1,120,352","9,221","121.50","New York Stock Exchange Inc.","1,120,351.50"
"VSTO","VISTA OUTDOOR INC","US9283771007","BVGC697","0.0037","Consumer Discretionary","Equity","$1,118,845","23,227","48.17","New York Stock Exchange Inc.","1,118,844.59"
"GLPI","GAMING AND LEISURE PROPERTIES REIT","US36467J1088","BFPK4S5","0.0036","Financials","Equity","$1,113,181","33,570","33.16","NASDAQ","1,113,181.20"
"VWR","VWR CORP CORP","US91843L1035","BQWJQF3","0.0036","Health Care","Equity","$1,109,256","42,097","26.35","NASDAQ","1,109,255.95"
"MSFUT","CASH COLLATERAL MSFUT USD","-","-","0.0035","Cash and/or Derivatives","Cash Collateral and Margin *","$1,067,680","1,067,680","100.00","-","1,067,680.00"
"CXP","COLUMBIA PROPERTY REIT INC TRUST","US1982872038","BFLY9C0","0.0033","Financials","Equity","$1,020,714","42,672","23.92","New York Stock Exchange Inc.","1,020,714.24"
"AAN","AARONS INC.","US0025353006","2002918","0.0033","Consumer Discretionary","Equity","$1,006,716","26,810","37.55","New York Stock Exchange Inc.","1,006,715.50"
"LPNT","LIFEPOINT HEALTH INC","US53219L1098","2413037","0.0032","Health Care","Equity","$986,619","12,143","81.25","NASDAQ","986,618.75"
"HTA","HEALTHCARE TRUST OF AMERICA REIT C","US42225P5017","BT9QF28","0.0028","Financials","Equity","$862,930","34,325","25.14","New York Stock Exchange Inc.","862,930.50"
"DDS","DILLARDS INC CLASS A","US2540671011","2269768","0.0026","Consumer Discretionary","Equity","$798,343","7,924","100.75","New York Stock Exchange Inc.","798,343.00"
"TRMB","TRIMBLE NAVIGATION LTD","US8962391004","2903958","0.0024","Information Technology","Equity","$737,318","38,442","19.18","NASDAQ","737,317.56"
"LDOS","LEIDOS HOLDINGS INC","US5253271028","BDV82B8","0.0023","Information Technology","Equity","$706,845","16,061","44.01","New York Stock Exchange Inc.","706,844.61"
"IM","INGRAM MICRO INC. SHS -A-","US4571531049","2489094","0.0021","Information Technology","Equity","$654,381","24,472","26.74","New York Stock Exchange Inc.","654,381.28"
"BW","BABCOCK AND WILCOX ENTERPRISES INC","US05614L1008","BZ0W7V0","0.0020","Industrials","Equity","$626,126","29,773","21.03","New York Stock Exchange Inc.","626,126.19"
"IBKR","INTERACTIVE BROKERS GROUP INC.","US45841N1072","B1WT4X2","0.0020","Financials","Equity","$605,897","13,993","43.30","NASDAQ","605,896.90"
"CAB","CABELAS INC","US1268043015","B00N2Z7","0.0020","Consumer Discretionary","Equity","$602,108","13,407","44.91","New York Stock Exchange Inc.","602,108.37"
"OI","OWENS ILLINOIS INC","US6907684038","2662862","0.0020","Materials","Equity","$600,536","28,421","21.13","New York Stock Exchange Inc.","600,535.73"
"CVI","CVR ENERGY INC.","US12662P1084","B23PS12","0.0019","Energy","Equity","$585,478","14,681","39.88","New York Stock Exchange Inc.","585,478.28"
"AL","AIR LEASE CORP.","US00912X3026","B3XS562","0.0017","Industrials","Equity","$515,158","14,656","35.15","New York Stock Exchange Inc.","515,158.40"
"RBC","REGAL-BELOIT CORP.","US7587501039","2730082","0.0016","Industrials","Equity","$480,374","6,635","72.40","New York Stock Exchange Inc.","480,374.00"
"RGLD","ROYAL GOLD INC.","US7802871084","2755706","0.0015","Materials","Equity","$471,621","9,621","49.02","NASDAQ","471,621.42"
"LEN.B","LENNAR CORP. CL B","US5260573028","2578293","0.0015","Consumer Discretionary","Equity","$452,327","10,648","42.48","New York Stock Exchange Inc.","452,327.04"
"TAHO","TAHOE RESOURCES INC","CA8738681037","B4WHL92","0.0014","Materials","Equity","$432,879","57,411","7.54","New York Stock Exchange Inc.","432,878.94"
"MUSA","MURPHY USA INC","US6267551025","BCZWJ63","0.0014","Consumer Discretionary","Equity","$414,644","7,710","53.78","New York Stock Exchange Inc.","414,643.80"
"PPC","PILGRIMS PRIDE CORP.","US72147K1088","B5L3PZ2","0.0014","Consumer Staples","Equity","$411,492","18,362","22.41","NASDAQ","411,492.42"
"DSW","DSW INC. CL A","US23334L1026","B0BV2V6","0.0013","Consumer Discretionary","Equity","$409,623","12,301","33.30","New York Stock Exchange Inc.","409,623.30"
"AFSI","AMTRUST FINANCIAL SERVICES INC.","US0323593097","B1H4YP4","0.0013","Financials","Equity","$409,828","6,007","68.22","NASDAQ","409,827.57"
"VMI","VALMONT INDS INC","US9202531011","2926825","0.0013","Industrials","Equity","$388,272","3,463","112.12","New York Stock Exchange Inc.","388,271.56"
"CCO","CLEAR CHANNEL OUTDOOR HOLDINGS INC","US18451C1099","B0P01M3","0.0012","Consumer Discretionary","Equity","$377,698","39,591","9.54","New York Stock Exchange Inc.","377,698.14"
"SPWR","SUNPOWER CORP.","US8676524064","B59DK93","0.0010","Information Technology","Equity","$310,493","11,262","27.57","NASDAQ","310,493.34"
"SC","SANTANDER CONSUMER USA HOLDINGS IN","US80283M1018","BJ0KZ85","0.0010","Financials","Equity","$290,583","12,339","23.55","New York Stock Exchange Inc.","290,583.45"
"RES","RPC INC.","US7496601060","2719456","0.0008","Energy","Equity","$239,459","20,072","11.93","New York Stock Exchange Inc.","239,458.96"
"TERP","TERRAFORM POWER INC CLASS A","US88104R1005","BP46HS5","0.0007","Utilities","Equity","$216,720","7,427","29.18","NASDAQ","216,719.86"
"SHLD","SEARS HOLDINGS CORP","US8123501061","2634805","0.0003","Consumer Discretionary","Equity","$82,500","3,866","21.34","NASDAQ","82,500.44"
"ESU5","S&P500 EMINI SEP 15","-","-","0.0000","Cash and/or Derivatives","Futures","$0","211","2,093.80","Index And Options Market","22,089,590.00"
