iShares Europe ETF
Inception Date,"Jul 25, 2000"
Fund Holdings as of,"08-May-2015"
Total Net Assets,"$2,983,671,689"
Shares Outstanding,"63,800,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"MRW","GB0006043169","0604316","MORRISON WM SUPERMARKETS PLC","0.0747","Equity","Consumer Staples","United Kingdom","$2,235,185","800,641","2.79","London Stock Exchange","USD","GBP","0.65","2,235,184.71"
"BALN","CH0012410517","7124594","BALOISE-HOLDING AG","0.0739","Equity","Financials","Switzerland","$2,210,555","17,186","128.63","Six Swiss Exchange Ag","USD","CHF","0.93","2,210,555.04"
"ORK","NO0003733800","B1VQF42","ORKLA ASA","0.0724","Equity","Consumer Staples","Norway","$2,166,183","266,487","8.13","Oslo Bors Asa","USD","NOK","7.46","2,166,183.49"
"CLN","CH0012142631","7113990","CLARIANT AG","0.0723","Equity","Materials","Switzerland","$2,163,199","98,255","22.02","Six Swiss Exchange Ag","USD","CHF","0.93","2,163,199.03"
"ENG","ES0130960018","7383072","ENAGAS SA","0.0722","Equity","Utilities","Spain","$2,159,359","71,171","30.34","Bolsa De Madrid","USD","EUR","0.89","2,159,358.97"
"REX","GB00BMHTPY25","BMHTPY2","REXAM PLC","0.0714","Equity","Materials","United Kingdom","$2,133,556","242,254","8.81","London Stock Exchange","USD","GBP","0.65","2,133,556.17"
"SWMA","SE0000310336","5048566","SWEDISH MATCH AB","0.0710","Equity","Consumer Staples","Sweden","$2,122,532","69,503","30.54","Nasdaq Omx Nordic","USD","SEK","8.24","2,122,531.56"
"WEIR","GB0009465807","0946580","WEIR GROUP PLC","0.0710","Equity","Industrials","United Kingdom","$2,121,716","73,131","29.01","London Stock Exchange","USD","GBP","0.65","2,121,716.36"
"BKIA","ES0113307021","B9FLK44","BANKIA SA","0.0707","Equity","Financials","Spain","$2,114,182","1,545,980","1.37","Bolsa De Madrid","USD","EUR","0.89","2,114,181.99"
"DSV","DK0060079531","B1WT5G2","DSV A/S","0.0701","Equity","Industrials","Denmark","$2,095,789","60,879","34.43","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.65","2,095,788.67"
"SDF","DE000KSAG888","B54C017","K+S AG","0.0698","Equity","Materials","Germany","$2,086,450","59,268","35.20","Xetra","USD","EUR","0.89","2,086,450.11"
"ALFA","SE0000695876","7332687","ALFA LAVAL AB","0.0697","Equity","Industrials","Sweden","$2,085,219","107,482","19.40","Nasdaq Omx Nordic","USD","SEK","8.24","2,085,218.61"
"STERV","FI0009005961","5072673","STORA ENSO OYJ","0.0696","Equity","Materials","Finland","$2,079,941","195,986","10.61","Nasdaq Omx Helsinki Ltd.","USD","EUR","0.89","2,079,940.82"
"TDC","DK0060228559","5698790","TDC A/S","0.0691","Equity","Telecommunications","Denmark","$2,067,668","279,444","7.40","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.65","2,067,668.41"
"MB","IT0000062957","4574813","MEDIOBANCA BANCA DI CREDITO FINANZ","0.0687","Equity","Financials","Italy","$2,055,397","204,481","10.05","Borsa Italiana S.P.A.","USD","EUR","0.89","2,055,397.21"
"HO","FR0000121329","4162791","THALES SA","0.0686","Equity","Industrials","France","$2,052,543","33,448","61.37","Nyse Euronext - Euronext Paris","USD","EUR","0.89","2,052,543.04"
"BOL","SE0000869646","B1XCBX9","BOLIDEN ORD","0.0682","Equity","Materials","Sweden","$2,037,850","94,095","21.66","Nasdaq Omx Nordic","USD","SEK","8.24","2,037,849.73"
"QIA","NL0000240000","5732825","QIAGEN NV","0.0677","Equity","Health Care","Germany","$2,023,754","82,466","24.54","Deutsche Boerse Ag","USD","EUR","0.89","2,023,754.30"
"AKE","FR0010313833","B0Z5YZ2","ARKEMA","0.0676","Equity","Materials","France","$2,021,051","24,952","81.00","Nyse Euronext - Euronext Paris","USD","EUR","0.89","2,021,051.37"
"TLW","GB0001500809","0150080","TULLOW OIL PLC","0.0656","Equity","Energy","United Kingdom","$1,962,520","312,394","6.28","London Stock Exchange","USD","GBP","0.65","1,962,520.09"
"SDR","GB0002405495","0240549","SCHRODERS PLC","0.0652","Equity","Financials","United Kingdom","$1,949,476","38,070","51.21","London Stock Exchange","USD","GBP","0.65","1,949,476.38"
"UMI","BE0003884047","4005001","UMICORE NV","0.0648","Equity","Materials","Belgium","$1,936,927","38,539","50.26","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","1,936,926.98"
"BP","IT0005002883","BKJ9QS7","BANCO POPOLARE","0.0644","Equity","Financials","Italy","$1,925,409","118,856","16.20","Borsa Italiana S.P.A.","USD","EUR","0.89","1,925,409.44"
"SBRY","GB00B019KW72","B019KW7","J SAINSBURY PLC","0.0643","Equity","Consumer Staples","United Kingdom","$1,921,897","448,217","4.29","London Stock Exchange","USD","GBP","0.65","1,921,897.12"
"PC","IT0004623051","4689803","PIRELLI & C","0.0635","Equity","Consumer Discretionary","Italy","$1,898,144","109,655","17.31","Borsa Italiana S.P.A.","USD","EUR","0.89","1,898,144.00"
"EDEN","FR0010908533","B62G1B5","EDENRED","0.0634","Equity","Industrials","France","$1,896,393","70,040","27.08","Nyse Euronext - Euronext Paris","USD","EUR","0.89","1,896,392.52"
"AMFW","GB0000282623","0028262","AMEC FOSTER WHEELER PLC","0.0619","Equity","Energy","United Kingdom","$1,852,401","135,628","13.66","London Stock Exchange","USD","GBP","0.65","1,852,400.71"
"COB","GB00B07KD360","B07KD36","COBHAM PLC","0.0609","Equity","Industrials","United Kingdom","$1,822,241","392,894","4.64","London Stock Exchange","USD","GBP","0.65","1,822,241.11"
"LXS","DE0005470405","B05M8B7","LANXESS AG","0.0609","Equity","Materials","Germany","$1,820,139","31,461","57.85","Xetra","USD","EUR","0.89","1,820,138.54"
"WMH","GB0031698896","3169889","WILLIAM HILL PLC","0.0604","Equity","Consumer Discretionary","United Kingdom","$1,807,092","295,936","6.11","London Stock Exchange","USD","GBP","0.65","1,807,092.23"
"BELG","BE0003810273","B00D9P6","BELGACOM NV","0.0597","Equity","Telecommunications","Belgium","$1,785,602","47,683","37.45","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","1,785,602.13"
"CO","FR0000125585","4178419","CASINO GUICHARD PERRACHON SA","0.0591","Equity","Consumer Staples","France","$1,766,144","19,753","89.41","Nyse Euronext - Euronext Paris","USD","EUR","0.89","1,766,144.27"
"MEO","DE0007257503","5041413","METRO AG","0.0583","Equity","Consumer Staples","Germany","$1,742,417","50,183","34.72","Xetra","USD","EUR","0.89","1,742,416.87"
"IMI","GB00BGLP8L22","BGLP8L2","IMI PLC","0.0578","Equity","Industrials","United Kingdom","$1,728,444","93,385","18.51","London Stock Exchange","USD","GBP","0.65","1,728,444.29"
"FNC","IT0003856405","B0DJNG0","FINMECCANICA","0.0578","Equity","Industrials","Italy","$1,727,494","135,313","12.77","Borsa Italiana S.P.A.","USD","EUR","0.89","1,727,494.12"
"DIA","ES0126775032","B55ZR92","DISTRIBUIDORA INTERNACIONAL DE ALI","0.0566","Equity","Consumer Staples","Spain","$1,693,667","203,877","8.31","Bolsa De Madrid","USD","EUR","0.89","1,693,667.25"
"OMV","AT0000743059","4651459","OMV AG","0.0565","Equity","Energy","Austria","$1,688,983","49,516","34.11","Wiener Boerse Ag","USD","EUR","0.89","1,688,983.30"
"SDRL","BMG7945E1057","B09RMQ1","SEADRILL LTD","0.0563","Equity","Energy","Norway","$1,684,041","127,241","13.24","Oslo Bors Asa","USD","NOK","7.46","1,684,040.71"
"MIC SDB","SE0001174970","B00L2M8","MILLICOM INTERNATIONAL CELLULAR SD","0.0563","Equity","Telecommunications","Sweden","$1,682,550","21,702","77.53","Nasdaq Omx Nordic","USD","SEK","8.24","1,682,550.11"
"EMG","GB00B83VD954","B83VD95","MAN GROUP PLC","0.0557","Equity","Financials","United Kingdom","$1,665,762","607,755","2.74","London Stock Exchange","USD","GBP","0.65","1,665,762.13"
"SGRO","GB00B5ZN1N88","B5ZN1N8","SEGRO REIT PLC","0.0552","Equity","Financials","United Kingdom","$1,650,872","255,387","6.46","London Stock Exchange","USD","GBP","0.65","1,650,872.24"
"VOE","AT0000937503","4943402","VOESTALPINE AG","0.0543","Equity","Materials","Austria","$1,623,670","37,379","43.44","Wiener Boerse Ag","USD","EUR","0.89","1,623,670.20"
"ANTO","GB0000456144","0045614","ANTOFAGASTA PLC","0.0539","Equity","Materials","United Kingdom","$1,611,997","132,294","12.18","London Stock Exchange","USD","GBP","0.65","1,611,997.10"
"OSR","DE000LED4000","B923935","OSRAM LICHT N AG","0.0524","Equity","Industrials","Germany","$1,568,254","29,886","52.47","Xetra","USD","EUR","0.89","1,568,253.92"
"BLKFDS","US0669224778","-","BLK CSH FND TREASURY SL AGENCY","0.0509","Money Market","Cash and/or Derivatives","United States","$1,522,911","1,523","1.00","-","USD","USD","1.00","1,522,911.41"
"SECU B","SE0000163594","5554041","SECURITAS B","0.0502","Equity","Industrials","Sweden","$1,502,614","104,247","14.41","Nasdaq Omx Nordic","USD","SEK","8.24","1,502,613.88"
"TATE","GB0008754136","0875413","TATE AND LYLE PLC","0.0499","Equity","Consumer Staples","United Kingdom","$1,492,916","160,384","9.31","London Stock Exchange","USD","GBP","0.65","1,492,915.86"
"GALP","PTGAL0AM0009","B1FW751","GALP ENERGIA SGPS S/A","0.0473","Equity","Energy","Portugal","$1,414,560","108,466","13.04","Nyse Euronext - Euronext Lisbon","USD","EUR","0.89","1,414,560.02"
"RTO","GB00B082RF11","B082RF1","RENTOKIL INITIAL PLC","0.0468","Equity","Industrials","United Kingdom","$1,398,861","624,613","2.24","London Stock Exchange","USD","GBP","0.65","1,398,861.29"
"TEL2 B","SE0005190238","B97C733","TELE2 B","0.0458","Equity","Telecommunications","Sweden","$1,369,993","102,093","13.42","Nasdaq Omx Nordic","USD","SEK","8.24","1,369,993.42"
"TNTE","NL0009739424","B3Y0JD2","TNT EXPRESS NV NV","0.0458","Equity","Industrials","Netherlands","$1,369,359","159,726","8.57","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","1,369,359.38"
"DMGT","GB0009457366","0945736","DAILY MAIL AND GENERAL TRUST NON V","0.0458","Equity","Consumer Discretionary","United Kingdom","$1,368,823","97,954","13.97","London Stock Exchange","USD","GBP","0.65","1,368,823.30"
"MEO1V","FI0009007835","5713422","METSO","0.0444","Equity","Industrials","Finland","$1,329,132","45,498","29.21","Nasdaq Omx Helsinki Ltd.","USD","EUR","0.89","1,329,131.89"
"UBM","JE00B2R84W06","B2R84W0","UBM PLC","0.0440","Equity","Consumer Discretionary","United Kingdom","$1,317,112","151,946","8.67","London Stock Exchange","USD","GBP","0.65","1,317,111.69"
"MAN","DE0005937007","5563520","MAN SE","0.0429","Equity","Industrials","Germany","$1,284,031","12,099","106.13","Xetra","USD","EUR","0.89","1,284,030.69"
"MMB","FR0000130213","4547213","LAGARDERE","0.0417","Equity","Consumer Discretionary","France","$1,247,482","41,063","30.38","Nyse Euronext - Euronext Paris","USD","EUR","0.89","1,247,481.54"
"MS","IT0001063210","5077946","MEDIASET","0.0415","Equity","Consumer Discretionary","Italy","$1,241,898","239,820","5.18","Borsa Italiana S.P.A.","USD","EUR","0.89","1,241,898.18"
"STM","NL0000226223","5962343","STMICROELECTRONICS NV","0.0401","Equity","Information Technology","France","$1,200,049","152,815","7.85","Borsa Italiana S.P.A.","USD","EUR","0.89","1,200,048.55"
"SPM","IT0000068525","4768768","SAIPEM","0.0397","Equity","Energy","Italy","$1,188,086","86,523","13.73","Borsa Italiana S.P.A.","USD","EUR","0.89","1,188,085.73"
"BMPS","IT0004984842","BM7SBM9","BANCA MONTE DEI PASCHI DI SIENA SP","0.0396","Equity","Financials","Italy","$1,183,130","1,781,460","0.66","Borsa Italiana S.P.A.","USD","EUR","0.89","1,183,130.29"
"LHA","DE0008232125","5287488","DEUTSCHE LUFTHANSA AG","0.0395","Equity","Industrials","Germany","$1,182,188","79,621","14.85","Xetra","USD","EUR","0.89","1,182,187.51"
"NRE1V","FI0009005318","B07G378","NOKIAN RENKAAT OYJ","0.0394","Equity","Consumer Discretionary","Finland","$1,177,726","33,476","35.18","Nasdaq Omx Helsinki Ltd.","USD","EUR","0.89","1,177,726.39"
"PFC","GB00B0H2K534","B0H2K53","PETROFAC LTD","0.0383","Equity","Energy","United Kingdom","$1,146,035","86,903","13.19","London Stock Exchange","USD","GBP","0.65","1,146,035.05"
"HAS","GB0004161021","0416102","HAYS PLC","0.0383","Equity","Industrials","United Kingdom","$1,144,083","463,597","2.47","London Stock Exchange","USD","GBP","0.65","1,144,083.22"
"GAM","CH0102659627","B1WHVV3","GAM HOLDING AG","0.0380","Equity","Financials","Switzerland","$1,135,032","51,605","21.99","Swiss Exchange","USD","CHF","0.93","1,135,031.81"
"COLR","BE0974256852","5806225","COLRUYT SA","0.0360","Equity","Consumer Staples","Belgium","$1,075,876","22,536","47.74","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","1,075,876.00"
"VK","FR0000120354","B197DR6","VALLOUREC SA","0.0342","Equity","Industrials","France","$1,022,543","41,478","24.65","Nyse Euronext - Euronext Paris","USD","EUR","0.89","1,022,542.77"
"SUBC","LU0075646355","5258246","SUBSEA SA","0.0340","Equity","Energy","Norway","$1,017,002","91,423","11.12","Oslo Bors Asa","USD","NOK","7.46","1,017,002.38"
"DRX","GB00B1VNSX38","B1VNSX3","DRAX GROUP PLC","0.0296","Equity","Utilities","United Kingdom","$884,651","138,206","6.40","London Stock Exchange","USD","GBP","0.65","884,651.08"
"SEK","-","-","SEK CASH","0.0287","Cash","Cash and/or Derivatives","Sweden","$859,239","7,082","12.13","-","USD","SEK","8.24","859,239.27"
"PNL","NL0009739416","5481558","POSTNL N.V.","0.0248","Equity","Industrials","Netherlands","$740,174","151,395","4.89","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","740,173.53"
"ANA","ES0125220311","5579107","ACCIONA SA","0.0243","Equity","Utilities","Spain","$727,210","9,061","80.26","Bolsa De Madrid","USD","EUR","0.89","727,210.03"
"FGP","GB0003452173","0345217","FIRSTGROUP PLC","0.0234","Equity","Industrials","United Kingdom","$698,195","414,531","1.68","London Stock Exchange","USD","GBP","0.65","698,194.89"
"LAD","GB00B0ZSH635","B0ZSH63","LADBROKES PLC","0.0196","Equity","Consumer Discretionary","United Kingdom","$586,282","327,399","1.79","London Stock Exchange","USD","GBP","0.65","586,282.03"
"CNE","GB00B74CDH82","B74CDH8","CAIRN ENERGY PLC","0.0194","Equity","Energy","United Kingdom","$579,858","200,611","2.89","London Stock Exchange","USD","GBP","0.65","579,857.59"
"STM","NL0000226223","5962332","STMICROELECTRONICS NV","0.0191","Equity","Information Technology","France","$571,161","72,732","7.85","Nyse Euronext - Euronext Paris","USD","EUR","0.89","571,160.76"
"HOLM B","SE0000109290","5036066","HOLMEN B","0.0189","Equity","Materials","Sweden","$564,352","17,493","32.26","Nasdaq Omx Nordic","USD","SEK","8.24","564,351.94"
"SSAB A","SE0000171100","B17H0S8","SSAB A","0.0155","Equity","Materials","Sweden","$463,346","76,378","6.07","Nasdaq Omx Nordic","USD","SEK","8.24","463,346.28"
"CHF","-","-","CHF CASH","0.0080","Cash","Cash and/or Derivatives","Switzerland","$238,329","221","107.82","-","USD","CHF","0.93","238,329.27"
"NOK","-","-","NOK CASH","0.0056","Cash","Cash and/or Derivatives","Norway","$168,221","1,255","13.40","-","USD","NOK","7.46","168,221.25"
"1243612D","GB00BVYJ8N82","BVYJ8N8","ROLLS-ROYCE HOLDINGS-ENTITL","0.0047","Equity","Industrials","United Kingdom","$140,383","91,015,641","0.00","NO MARKET (E.G. UNLISTED)","USD","GBP","0.65","140,382.52"
"FER.D","ES0618900957","BX9CYJ4","DERECHOS FEROVIAL RIGHTS SA","0.0016","Equity","Industrials","Spain","$47,473","142","0.33","Bolsa De Madrid","USD","EUR","0.89","47,472.83"
"1260883D","ES0113790465","BWWD259","BANCO POPULAR RFD APR 2015","0.0004","Equity","Financials","Spain","$13,345","2,468","5.41","NO MARKET (E.G. UNLISTED)","USD","EUR","0.89","13,345.26"
"DKK","-","-","DKK/USD","0.0000","FX","Cash and/or Derivatives","United States","-$38","458","1.00","-","USD","USD","6.65","-37.78"
"EUR","-","-","EUR/USD","0.0000","FX","Cash and/or Derivatives","United States","$45","-750","1.00","-","USD","USD","0.89","45.00"
"CKL1","IE00B06H8J93","B076LH4","IRISH BANK RESOLUTION CORPORATION","0.0000","Equity","Financials","Ireland","$2","211,770","0.00","Irish Stock Exchange - All Market","USD","EUR","0.89","2.38"
"CHF","-","-","CHF/USD","-0.0001","FX","Cash and/or Derivatives","United States","-$2,187","621","1.00","-","USD","USD","0.93","-2,187.19"
"DKK","-","-","DKK CASH","-0.0016","Cash","Cash and/or Derivatives","Denmark","-$49,267","-328","15.03","-","USD","DKK","6.65","-49,266.53"
 
